Location_Type,Sampling_Area,Site_Number,Collection_Date,Collection_Time,Vegetation_Species,Cones_Present,Stem_Height,Stem_DBH,Crown_Class,Health_Status,Damage_Mode,Trunk_Wound,Crown_Remaining,Leaves_Remaining,Terrain_Aspect,Photo_Tag,Photo_Tree,Tree_Notes
forest,ALMO: Almont Triangle South (AS),1610,6/14/2025,11:15:00,Pinaceae-Pseudotsuga menziessii,NA,22.9,63,C: Codominant,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium",0 = no visible trunk wound,100,90,35,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_525743405684e4158c422f.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1004123431684e41591ddf3.jpg,NA
forest,ALMO: Almont Triangle South (AS),1609,6/14/2025,11:00:00,Pinaceae-Pseudotsuga menziessii,NA,20.9,54.9,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,78,90,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1094727738684e415532a83.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_922717895684e41557bb22.jpg,NA
forest,ALMO: Almont Triangle South (AS),1608,6/14/2025,10:50:00,Pinaceae-Pseudotsuga menziessii,NA,14.9,35.7,D: Dominant,L: leaning,NA,0 = no visible trunk wound,100,97,45,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1940471611684e4151d02d7.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1021565570684e415208026.jpg,NA
forest,ALMO: Almont Triangle South (AS),1607,6/14/2025,10:41:00,Pinaceae-Pseudotsuga menziessii,NA,13.1,36.7,D: Dominant,S: standing,"Lightning: crack or char scar down stem, or a cluster of dead trees",2 = medium wound greater than dbh x dbh in area but less than 50% of the living length or penetratin,98,97,135,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1708324421684e414e00d85.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1501829394684e414e9f2fa.jpg,NA
forest,ALMO: Almont Triangle South (AS),1606,6/14/2025,10:22:00,Pinaceae-Pseudotsuga menziessii,NA,19.3,43.9,D: Dominant,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium, (% red): percentage of reddish-brown needles occupying the remaining canopy",0 = no visible trunk wound,98,93,93,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1020375943684e4149e63c8.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_912304268684e414a29680.jpg,%red was ~10%
forest,ALMO: Almont Triangle South (AS),1605,6/14/2025,10:13:00,Salicaceae-Populus tremuloides,NA,10.7,16.9,I: Intermediate,S: standing,"Bark beetle: boreholes, “popcorn” sap blisters, galleries in cambium",1 = a small wound less than dbh x dbh in area,98,75,115,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1939417839684e41463d3fd.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1916314540684e41468e226.jpg,NA
forest,ALMO: Almont Triangle South (AS),1604,6/14/2025,9:56:00,Salicaceae-Populus tremuloides,NA,15.5,25.1,C: Codominant,S: standing,NA,0 = no visible trunk wound,100,95,148,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1158593522684e414209318.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_2126024900684e41425ef35.jpg,NA
forest,ALMO: Almont Triangle South (AS),1603,6/14/2025,9:49:00,Salicaceae-Populus tremuloides,NA,14.1,28.8,C: Codominant,S: standing,NA,2 = medium wound greater than dbh x dbh in area but less than 50% of the living length or penetratin,98,85,2,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1618166600684e413e88cf3.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_479284866684e413ec2af8.jpg,NA
forest,ALMO: Almont Triangle South (AS),1602,6/14/2025,9:35:00,Salicaceae-Populus tremuloides,NA,11.5,21.3,I: Intermediate,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",0 = no visible trunk wound,100,90,125,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_513936599684e413b054f4.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1167429919684e413b3dc61.jpg,NA
forest,ALMO: Almont Triangle South (AS),1601,6/14/2025,8:59:00,Salicaceae-Populus tremuloides,NA,14.6,31.8,C: Codominant,S: standing,"Fungus or other disease: visible fungal fruiting bodies on stem (e.g., aspen canker), clumps of dead",1 = a small wound less than dbh x dbh in area,100,65,140,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1202082987684e4134d8482.jpg,https://zerion-iform-media-us.s3.us-east-1.amazonaws.com/rmbl/507625/_data507625_chess_forest_subform/field_1104089899684e41352735d.jpg,NA
